;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
13096;BRAHAM;0.73;0.94;4;262;3;0;0;0;support;low;1
3516;EVERS;0.87;0.98;4;173;3;0;0;0;marketing;low;1
9522;SOUTHALL;0.52;0.57;3;183;2;0;0;0;technical;low;1
5984;BABBITT;0.96;0.59;3;158;3;1;0;0;accounting;high;3
11068;ALAMO;0.12;0.49;4;191;5;0;0;0;IT;low;1
7712;CANTOR;0.6;0.86;6;272;4;0;1;0;technical;low;1
9896;MORFIN;0.76;0.66;5;206;2;0;0;0;support;medium;2
1016;FULTON;0.4;0.55;2;155;3;0;4;0;sales;low;1
9488;KROUSE;0.78;0.96;2;174;3;0;0;0;sales;low;1
6823;DICKS;0.5;0.61;4;135;3;0;0;0;accounting;medium;2
255;FULLER;0.44;0.45;2;156;3;0;4;0;sales;medium;2
4990;VANOVER;0.81;0.68;3;151;3;0;0;0;accounting;low;1
12928;YARDLEY;0.71;0.59;4;143;2;0;0;0;hr;medium;2
13906;WEINMAN;0.81;0.78;3;165;3;0;0;0;technical;high;3
2163;PARHAM;1.0;0.49;3;185;2;0;0;0;sales;low;1
14023;ROSIN;0.82;0.49;5;210;3;0;0;0;management;high;3
3602;JANKOWSKI;0.87;0.91;5;190;2;0;0;0;sales;low;1
9523;NASSER;0.83;0.8;5;223;3;0;0;0;technical;low;1
5383;CATRON;0.89;0.5;4;136;2;1;0;0;technical;low;1
249;DEAN;0.11;0.84;6;298;4;0;4;0;sales;low;1
14033;REETZ;0.57;0.99;3;222;3;1;0;1;management;low;1
505;DRAKE;0.11;0.97;6;289;5;0;4;0;support;medium;2
7828;DRUMM;0.75;0.78;2;264;3;1;0;0;technical;medium;2
11529;NURSE;0.97;0.57;3;164;10;0;0;0;management;high;3
7612;MELE;1.0;0.99;4;184;4;0;0;0;support;low;1
10303;PRITT;0.7;0.74;3;194;3;0;0;0;RandD;low;1
7458;MEISSNER;0.7;0.79;4;240;2;0;0;0;support;medium;2
4213;SEILER;0.24;0.77;5;178;5;0;0;0;sales;low;1
12210;FYFFE;0.43;0.46;2;156;3;0;4;0;technical;low;1
3783;AMARO;0.85;0.55;4;233;2;1;0;0;technical;low;1
13411;FENSTERMAKER;0.69;0.72;4;210;2;1;0;0;sales;high;3
2490;TIERNEY;0.69;0.64;5;265;2;1;0;0;support;high;3
11121;CHALK;0.53;0.91;5;181;3;0;0;0;sales;low;1
7886;GRIBBLE;0.8;0.57;3;176;3;0;0;0;sales;high;3
1194;LOCKHART;0.21;0.58;7;203;5;0;2;0;support;medium;2
2035;HONEYCUTT;0.76;0.6;4;177;2;0;0;0;support;low;1
8357;DANTZLER;0.94;0.53;5;169;3;0;0;0;technical;low;1
12460;LINGERFELT;0.43;0.49;2;135;3;0;4;0;accounting;medium;2
13481;IVERY;0.16;0.93;5;210;7;0;0;1;management;medium;2
4307;BADGER;0.61;0.98;3;138;5;1;0;0;hr;medium;2
13025;BENARD;0.88;0.61;4;177;4;1;0;0;support;low;1
4495;TURNEY;0.89;0.78;4;223;3;0;0;0;product_mng;low;1
14526;GURGANUS;0.73;0.86;4;245;6;0;4;0;sales;low;1
9764;SANTINI;0.66;0.89;3;242;3;0;0;0;product_mng;medium;2
6810;MARRON;0.55;0.9;4;191;3;0;0;0;sales;low;1
466;MUELLER;0.37;0.48;2;134;3;0;4;0;marketing;medium;2
13029;KIESEL;0.63;0.49;4;151;3;0;0;0;technical;medium;2
14146;NATHANSON;0.5;0.86;3;180;7;0;0;1;management;high;3
5337;BIXLER;0.93;0.84;5;266;3;0;0;0;RandD;low;1
7767;BUNTON;0.68;0.65;4;134;3;0;0;0;technical;medium;2
8244;SWIGER;0.71;0.73;3;274;3;0;0;0;marketing;low;1
7320;PURYEAR;0.75;0.98;2;161;3;0;0;0;product_mng;low;1
10185;ZELLERS;0.96;0.8;5;195;4;1;0;0;hr;low;1
5760;EMORY;0.98;0.78;3;197;2;0;0;0;hr;low;1
13609;RENWICK;0.84;0.53;3;210;4;1;0;0;marketing;medium;2
5302;WITMER;0.92;0.78;3;218;3;0;0;0;technical;low;1
449;SCHROEDER;0.81;0.92;5;239;5;0;4;0;product_mng;low;1
11730;DEFREITAS;0.91;0.58;3;220;7;0;0;1;sales;low;1
3846;TULLY;0.79;0.71;4;271;3;0;0;0;hr;medium;2
2144;SAYLOR;0.96;0.6;4;185;3;0;0;0;marketing;medium;2
3886;MEEKER;0.72;0.67;3;164;4;0;0;0;RandD;medium;2
3524;CLOSE;0.94;0.6;3;193;3;0;0;0;sales;low;1
9826;PULEO;0.8;0.64;5;180;2;0;0;0;support;low;1
6000;ELWELL;0.72;0.96;5;223;3;1;0;0;support;low;1
8689;MOTON;0.61;0.7;4;175;3;1;0;0;IT;medium;2
12745;DOMBROSKI;0.11;0.78;6;245;4;0;4;0;technical;low;1
9459;GUNNING;0.65;0.9;3;163;3;1;0;0;marketing;medium;2
6076;RACKLEY;0.35;0.54;2;124;3;0;1;0;support;low;1
14401;GAUDREAU;0.09;0.8;7;283;5;0;4;0;technical;low;1
10258;HAUER;0.54;0.52;3;115;3;0;0;0;accounting;low;1
11738;SWEENY;0.52;0.72;4;222;3;0;0;0;sales;low;1
8004;KEISTER;0.57;0.68;4;191;3;0;0;0;product_mng;medium;2
7390;SWANEY;0.95;0.57;3;238;3;0;0;0;IT;low;1
3857;SWOPE;0.71;0.68;4;221;4;0;0;0;technical;medium;2
8566;WEATHERSBY;0.53;0.65;3;241;3;0;0;0;sales;low;1
5435;BERUBE;0.83;0.77;2;186;2;0;0;0;sales;medium;2
7290;BROGDON;0.32;0.87;2;197;2;1;0;0;technical;medium;2
5177;LEMOINE;0.88;0.73;5;267;3;0;0;0;IT;low;1
13142;CLAAR;0.81;0.77;5;251;2;0;0;0;sales;low;1
6737;JULIANO;0.83;0.36;4;242;3;0;0;0;sales;low;1
9186;HINOJOS;0.74;0.67;4;148;3;0;0;0;accounting;medium;2
14473;MORRISEY;0.44;0.56;2;131;3;0;4;0;hr;medium;2
3323;ALBA;0.84;0.51;4;173;2;0;0;0;technical;low;1
3685;BOBO;0.68;0.88;5;201;3;0;0;0;sales;medium;2
9410;BOUGHTON;0.81;0.49;4;285;4;0;0;0;sales;low;1
7335;MONZON;0.93;0.67;4;135;3;1;0;0;marketing;medium;2
6474;WHITFORD;0.6;0.91;4;214;2;0;0;0;IT;medium;2
3650;NEILL;0.72;1.0;3;197;3;0;0;0;IT;medium;2
14195;LAGE;0.52;0.61;4;187;4;1;0;0;sales;medium;2
7496;YOSHIDA;0.57;0.39;2;145;3;0;0;0;sales;medium;2
11926;CANON;0.78;0.53;6;168;3;0;0;0;sales;low;1
10028;NARDONE;0.92;0.69;3;139;2;0;0;0;accounting;low;1
7756;BRANNEN;0.61;0.72;4;209;2;0;0;0;support;medium;2
3449;BOHANNON;0.99;0.37;5;155;3;0;0;0;sales;low;1
2114;FELTON;0.35;0.5;5;227;2;0;0;0;support;low;1
11387;TRIGGS;0.43;0.46;2;186;2;0;0;0;product_mng;low;1
14114;MCDONAGH;0.96;0.62;4;253;7;0;0;0;sales;medium;2
781;MCFARLAND;0.91;0.96;4;232;5;0;4;0;sales;low;1
835;GOULD;0.11;0.78;6;300;4;1;4;0;RandD;low;1
12269;BOUTON;0.38;0.86;6;139;6;0;4;0;technical;medium;2
7723;MUSTAFA;1.0;0.84;3;215;2;0;0;0;sales;medium;2
2153;ROWELL;0.8;0.83;3;163;3;0;0;0;sales;low;1
7239;FIRESTONE;0.83;0.99;4;184;3;0;0;0;IT;low;1
12165;DROUIN;0.11;0.84;7;296;4;0;4;0;sales;low;1
10579;MANCHA;0.52;0.79;4;234;3;0;0;0;support;low;1
11185;KENNELLY;0.57;0.46;2;100;6;1;0;1;marketing;medium;2
4704;GARRITY;0.56;0.76;3;134;2;0;0;0;support;high;3
8950;ROWLETT;0.53;0.63;5;159;4;0;0;0;sales;low;1
1551;HINOJOSA;0.4;0.56;2;130;3;1;4;0;sales;medium;2
12162;SPRAGGINS;0.45;0.51;2;147;3;0;4;0;sales;low;1
3995;DION;0.63;0.4;6;177;2;1;0;0;sales;medium;2
12350;BEIL;0.09;0.8;6;304;5;0;4;0;technical;medium;2
1782;OGDEN;0.73;1.0;4;268;5;0;4;0;sales;medium;2
11443;SETO;0.58;0.8;4;113;3;0;0;0;IT;medium;2
1755;CRONIN;0.63;0.76;2;157;4;0;0;0;RandD;low;1
11567;WEATHERBY;0.61;0.82;4;184;8;0;0;0;IT;low;1
4436;STIDHAM;0.83;0.57;3;137;2;0;0;0;marketing;medium;2
14687;AMUNDSEN;0.11;0.87;5;271;4;0;4;0;sales;low;1
3251;JUDGE;0.66;0.59;5;262;2;0;0;0;technical;medium;2
3707;CORDELL;0.48;0.59;2;179;2;0;0;0;technical;low;1
12;TAYLOR;0.84;0.92;4;234;5;0;4;0;sales;low;1
12951;ERHARDT;0.97;0.83;3;238;2;0;0;0;support;medium;2
11663;KEHL;0.63;0.52;5;209;8;1;0;0;RandD;low;1
195;HART;0.09;0.8;6;304;4;0;4;0;technical;low;1
6949;LANDRETH;0.87;0.57;3;149;2;0;0;0;accounting;medium;2
7675;REIN;0.56;0.99;3;209;2;0;0;0;technical;low;1
1088;BERNAL;0.91;0.9;4;250;5;0;4;0;sales;medium;2
3844;DUBE;0.75;0.57;5;162;3;0;0;0;accounting;medium;2
11223;YOUSIF;0.97;0.66;5;234;6;0;0;0;technical;low;1
3791;JIANG;0.69;0.69;4;167;3;1;0;0;support;low;1
12591;MCLENNAN;0.66;0.67;2;255;3;0;3;0;technical;low;1
738;GAINES;0.11;0.87;6;257;4;0;4;0;support;medium;2
4902;MALLETT;0.21;0.77;6;215;4;0;0;0;sales;medium;2
10002;FINNELL;0.9;0.63;4;173;3;0;0;0;accounting;medium;2
153;ROMERO;0.4;0.52;2;155;3;0;4;0;marketing;low;1
14045;MANER;0.53;1.0;3;164;4;0;0;0;IT;medium;2
8044;LABORDE;0.77;0.97;3;215;2;0;0;0;hr;low;1
10359;BURY;0.24;0.65;4;248;3;0;0;0;support;medium;2
10641;GAREY;0.93;0.59;3;202;2;0;0;0;hr;high;3
6291;YOUMANS;0.59;0.72;2;107;3;0;0;0;hr;medium;2
4723;MICHALSKI;0.49;0.58;4;213;4;1;0;0;product_mng;low;1
624;HANCOCK;0.38;0.5;2;140;3;0;4;0;sales;low;1
10102;TYUS;0.55;0.54;3;190;3;0;0;0;sales;low;1
10013;SCHECHTER;0.49;0.85;3;250;2;0;0;0;sales;medium;2
1823;STALEY;0.1;0.89;6;280;4;0;4;0;product_mng;medium;2
8673;PICKLE;0.89;0.75;4;246;3;1;0;0;support;low;1
5126;ORTH;0.8;0.75;3;134;4;0;0;0;sales;medium;2
11905;GOLSON;0.21;0.85;6;285;7;0;0;0;sales;medium;2
2846;SLONE;0.74;0.38;2;126;3;0;0;0;sales;medium;2
6035;ADRIAN;0.83;0.8;4;149;3;0;0;0;management;low;1
2471;BRASWELL;0.53;0.69;4;216;2;0;0;0;hr;low;1
12472;KUEBLER;0.89;0.85;5;266;5;0;4;0;sales;low;1
11946;BORJAS;0.63;0.94;3;172;3;0;0;0;management;medium;2
6442;GUSTIN;0.36;0.89;3;197;6;0;0;0;hr;medium;2
3988;DAMRON;0.72;0.51;3;146;2;1;0;0;sales;low;1
4985;BURD;0.49;0.81;4;233;3;0;0;0;sales;low;1
6408;KIZER;0.6;0.6;4;201;3;0;0;0;RandD;high;3
3375;CASWELL;0.91;0.85;3;244;3;1;0;0;sales;medium;2
4624;MCDOUGAL;0.54;0.81;4;264;4;0;1;0;technical;medium;2
9381;SCHIAVONE;0.55;0.92;3;151;3;0;0;0;RandD;medium;2
13967;SONS;0.44;0.44;2;141;7;1;0;1;management;high;3
1390;HOSKINS;0.11;0.79;6;244;4;1;4;0;sales;medium;2
8106;RAPHAEL;0.87;0.67;3;139;2;0;0;0;sales;medium;2
1933;CRAIN;0.43;0.46;2;157;3;0;4;0;sales;medium;2
5962;NAIL;0.92;0.99;3;190;3;0;0;0;marketing;medium;2
11159;GRAVER;0.6;0.62;5;274;3;0;0;0;management;medium;2
13639;ALMQUIST;0.64;0.55;4;215;2;0;0;0;sales;low;1
9204;VANCAMP;0.44;0.38;4;128;2;0;0;0;support;low;1
9191;OBOYLE;0.32;0.95;2;184;5;0;0;0;hr;medium;2
232;JACOBS;0.11;0.83;6;244;4;0;4;0;accounting;low;1
2751;MAI;0.78;0.87;3;191;3;1;0;0;support;medium;2
13851;MEDDERS;0.51;0.52;3;188;3;0;0;0;technical;high;3
3228;BEHRENS;0.13;0.8;5;203;5;0;0;0;sales;medium;2
3370;ASHCRAFT;0.64;0.83;3;188;4;0;0;0;sales;low;1
9982;KONRAD;0.81;0.84;3;198;2;0;0;0;technical;low;1
2788;MCAFEE;0.16;0.97;6;235;3;0;0;0;technical;low;1
3633;BERNIER;0.88;0.58;4;147;4;0;0;0;support;medium;2
7580;ARMENTROUT;0.98;0.99;3;235;3;0;0;0;sales;low;1
2239;WILBURN;0.72;0.93;4;148;2;0;0;0;sales;low;1
8524;MELLOR;0.26;0.95;3;195;5;0;0;0;support;low;1
11204;IKEDA;0.94;0.51;3;242;3;0;0;0;sales;medium;2
8315;TUPPER;0.33;0.77;3;216;3;0;0;0;RandD;high;3
11174;KINSMAN;0.61;0.97;6;286;4;0;0;0;product_mng;medium;2
13106;NEHRING;0.75;0.76;3;269;2;1;0;0;technical;medium;2
8710;GRAMMER;0.71;0.8;2;146;4;0;0;0;marketing;low;1
12256;SEMPLE;0.11;0.81;6;266;4;1;4;0;sales;medium;2
11615;ROSENZWEIG;0.87;0.89;4;225;8;0;4;0;marketing;low;1
3911;FULLERTON;0.86;0.96;4;196;3;0;0;0;sales;low;1
11686;DEETER;0.36;0.41;3;167;10;0;0;0;support;low;1
9530;ROWDEN;0.55;0.55;4;257;3;0;0;0;product_mng;low;1
12821;ZAMAN;0.19;0.58;4;173;5;0;0;0;accounting;medium;2
6354;TOBAR;0.6;0.61;2;275;2;0;0;0;sales;low;1
260;SCHULTZ;0.46;0.46;2;154;3;0;4;0;accounting;medium;2
12067;DUROCHER;0.9;0.98;4;264;6;0;4;0;product_mng;medium;2
7110;ARMAS;0.99;0.48;5;202;2;0;0;0;sales;medium;2
11441;BERGGREN;0.61;0.81;4;134;3;0;0;0;sales;medium;2
12432;HOEFER;0.44;0.51;2;150;3;0;4;0;support;low;1
9364;TRANTHAM;0.82;0.81;3;149;3;0;0;0;support;low;1
8574;BREAULT;0.72;0.98;4;180;2;0;0;0;sales;medium;2
6783;HUDGENS;0.98;0.39;5;158;4;1;0;0;product_mng;medium;2
5744;ALDEN;0.75;0.69;3;274;2;0;0;0;sales;medium;2
11739;PATRICIO;0.9;0.58;3;244;8;0;0;0;sales;low;1
4053;SIDES;0.92;0.67;4;161;4;1;0;0;marketing;low;1
5754;BALLOU;0.78;0.57;3;177;3;0;0;0;accounting;medium;2
13266;SHEPLER;0.45;0.48;3;145;2;0;0;0;support;medium;2
13039;VANORDEN;0.62;0.7;2;134;3;0;0;0;product_mng;low;1
10462;CONDER;0.97;0.89;3;264;3;0;0;0;marketing;low;1
6014;CALLENDER;0.91;0.62;5;169;4;0;0;0;management;medium;2
6464;HAUG;0.67;0.97;5;239;3;0;0;0;support;low;1
4659;WALZ;0.82;0.97;5;235;3;0;0;0;support;medium;2
2347;DENNISON;0.69;0.89;4;174;2;0;0;0;technical;low;1
11391;HOBGOOD;0.37;0.63;4;167;3;0;0;0;IT;low;1
5596;SLATE;0.62;0.98;4;107;2;0;0;0;sales;low;1
11838;KOVAR;0.43;0.88;2;149;4;0;0;0;product_mng;medium;2
2492;CORRAL;0.62;0.66;4;143;3;0;0;0;support;medium;2
14074;GRANATA;0.59;0.54;4;176;2;0;0;0;technical;medium;2
4960;CHAVIRA;0.5;0.49;3;180;3;1;0;0;marketing;low;1
12089;LOCH;0.1;0.79;6;291;4;0;4;0;sales;low;1
12739;KROMER;0.11;0.85;7;275;4;0;4;0;support;medium;2
6431;HALLEY;0.73;0.95;3;222;4;0;0;0;sales;medium;2
3108;SAGE;0.6;0.98;4;195;3;0;0;0;support;medium;2
8521;FELIZ;0.95;0.58;5;169;2;0;0;0;support;low;1
609;HODGE;0.1;0.85;7;279;4;0;4;0;RandD;medium;2
12678;LIPFORD;0.43;0.47;2;158;3;0;4;0;product_mng;low;1
5801;SUTER;0.71;0.49;4;273;2;1;0;0;RandD;low;1
9512;STORK;0.47;0.57;3;97;4;0;0;0;support;low;1
7673;WOOSLEY;0.59;0.68;4;273;2;0;0;0;technical;low;1
6608;FORESTER;0.78;0.96;4;245;3;0;0;0;support;medium;2
13582;GOLDSTON;0.94;0.59;3;151;2;0;0;0;sales;low;1
14697;HARRILL;0.38;0.49;2;135;3;0;4;0;accounting;low;1
9014;BRICKEY;0.92;0.77;5;217;4;0;0;0;marketing;low;1
776;MCINTOSH;0.1;0.97;6;254;5;0;4;0;sales;medium;2
10833;BIONDO;0.96;0.81;3;247;3;0;0;0;RandD;low;1
4574;LOWMAN;0.7;0.98;4;194;2;0;0;0;IT;medium;2
5798;LAWLOR;0.9;0.82;3;203;2;0;0;0;RandD;low;1
8736;RECORD;0.63;0.85;2;156;3;1;0;0;hr;medium;2
9454;READER;0.99;0.78;2;177;4;0;0;0;product_mng;low;1
9612;BOLYARD;0.97;0.74;3;134;3;1;0;0;marketing;high;3
4533;SPRUILL;0.83;0.61;4;262;4;0;0;0;accounting;low;1
14703;FARRER;0.11;0.83;6;244;4;0;4;0;hr;medium;2
6377;WEATHERSPOON;0.94;0.45;2;211;3;0;0;0;technical;low;1
10375;PATON;0.48;0.72;4;186;3;0;0;0;RandD;low;1
5886;ABREGO;0.82;0.63;4;199;2;0;0;0;marketing;low;1
10784;PICCOLO;0.13;0.62;5;268;3;0;1;0;sales;medium;2
4869;INIGUEZ;0.71;0.54;4;198;3;0;0;0;IT;low;1
9185;WATHEN;0.72;0.83;4;181;3;0;0;0;sales;low;1
4521;HARWELL;0.54;0.76;3;199;4;0;0;0;sales;low;1
14758;PEW;0.37;0.5;2;141;3;0;4;0;sales;low;1
635;KANE;0.39;0.57;2;127;3;0;4;0;sales;low;1
11727;GOODLOE;0.88;0.88;4;222;3;1;0;1;sales;medium;2
11455;RANNEY;0.63;0.48;4;179;3;0;0;0;marketing;low;1
3406;SCHINDLER;0.6;0.63;4;192;3;0;0;0;support;low;1
14566;ORT;0.41;0.57;2;136;3;0;4;0;support;low;1
2366;WELDON;0.22;0.74;3;199;6;0;0;0;accounting;medium;2
8629;IQBAL;0.19;0.9;5;172;2;0;2;0;support;low;1
6244;DESROSIERS;0.54;0.93;3;124;5;0;0;0;IT;medium;2
13073;CONBOY;0.2;0.98;3;180;6;0;0;0;sales;medium;2
12318;REGNIER;0.11;0.94;6;276;4;0;4;0;sales;low;1
7794;KIRKHAM;0.76;0.6;5;279;2;0;0;0;sales;medium;2
6139;ABRAM;0.5;0.95;2;208;2;0;0;0;hr;low;1
9481;LUDWICK;0.32;0.65;2;183;3;0;0;0;sales;low;1
3801;WOZNIAK;0.5;0.6;2;177;3;1;0;0;IT;medium;2
13716;LONGWELL;0.65;0.89;4;204;8;1;0;0;support;low;1
14496;AKBAR;0.4;0.56;2;148;3;0;4;0;support;low;1
14666;MITZEL;0.44;0.53;2;127;3;0;4;0;RandD;medium;2
9902;FERRI;0.77;0.74;4;202;4;0;0;0;support;medium;2
4448;GORSKI;0.97;0.74;3;104;5;0;0;0;sales;low;1
12609;BIER;0.1;0.85;7;279;4;0;4;0;RandD;medium;2
2243;HUMMEL;0.92;0.49;3;240;2;0;0;0;hr;low;1
549;CALDERON;0.41;0.47;2;138;3;0;4;0;sales;low;1
5988;JUDKINS;0.72;0.99;4;227;3;0;0;0;hr;high;3
5258;DEWEESE;0.66;0.6;3;262;2;1;0;0;IT;low;1
13645;FOLSE;0.78;0.96;3;202;4;1;0;0;marketing;medium;2
1730;LANGSTON;0.44;0.55;2;141;3;0;4;0;support;low;1
1249;ABRAHAM;0.1;0.82;7;284;4;0;4;0;accounting;low;1
12949;CARPENTIER;0.68;0.84;3;270;3;0;0;0;support;high;3
11668;SCRIVNER;0.62;0.73;3;144;10;1;0;0;support;high;3
6803;GARVER;0.28;0.83;4;162;3;0;0;0;sales;low;1
12554;FRIEDEL;0.43;0.53;2;150;3;0;4;0;sales;low;1
7937;JANSON;0.49;0.99;4;258;3;1;0;0;sales;low;1
14198;CHILCOTE;0.19;0.79;4;229;4;0;0;0;product_mng;medium;2
10429;HARKEY;0.89;0.7;3;256;4;0;0;0;support;medium;2
7223;MAROTTA;0.83;0.98;3;229;6;0;0;0;support;medium;2
6677;HAYMAN;0.52;0.68;4;233;2;0;0;0;technical;medium;2
13661;FLOCK;0.74;0.63;3;180;3;0;0;0;management;high;3
719;STEIN;0.8;1.0;5;260;5;0;4;0;hr;low;1
13705;ALVIDREZ;0.49;0.49;3;168;7;0;0;0;sales;low;1
4564;ALDANA;0.52;0.47;3;108;5;0;0;0;management;medium;2
3776;GOFORTH;0.53;0.68;4;214;3;0;0;0;technical;medium;2
753;HULL;0.43;0.52;2;150;3;0;4;0;product_mng;low;1
3161;RAGAN;1.0;0.59;4;174;3;0;0;0;hr;low;1
2361;OGLE;0.48;0.61;2;121;2;0;0;0;RandD;medium;2
2982;DOCKERY;0.64;0.71;3;181;2;0;0;0;technical;low;1
4998;BAEZA;0.57;0.82;5;138;3;0;0;0;technical;low;1
12816;PAVONE;0.61;0.75;3;140;3;0;0;0;RandD;low;1
14764;MATTHES;0.79;1.0;5;257;6;0;4;0;sales;low;1
12914;CAPASSO;0.84;0.64;2;211;3;0;0;0;sales;medium;2
192;HANSEN;0.74;0.91;4;232;5;0;4;0;technical;medium;2
11399;TOON;0.51;0.97;4;258;2;0;0;0;sales;medium;2
5397;BENEFIELD;0.62;0.79;3;274;3;0;0;0;support;medium;2
11586;LILE;0.65;0.55;3;156;5;0;0;0;marketing;low;1
14216;IYER;0.41;0.5;2;153;3;0;4;0;sales;low;1
689;OROZCO;0.87;1.0;4;228;5;0;4;0;support;medium;2
8849;HABIB;0.97;0.48;4;221;3;0;0;0;RandD;medium;2
7810;MCGARVEY;0.84;0.65;3;269;2;0;0;0;sales;low;1
2321;BARTH;1.0;0.65;4;202;4;1;0;0;hr;low;1
7233;NIEMI;0.71;0.71;4;221;3;0;0;0;technical;low;1
1974;FAGAN;0.36;0.48;2;152;3;0;4;0;product_mng;medium;2
3674;KNUDSEN;0.71;0.87;5;173;3;0;0;0;sales;low;1
12665;CORDON;0.75;0.85;5;267;5;0;4;0;support;low;1
4000;ARTIN;0.67;0.55;3;137;3;0;0;0;hr;medium;2
12145;BREAZEALE;0.41;0.46;2;151;3;0;4;0;product_mng;low;1
5738;KIBLER;0.54;0.68;3;158;3;0;0;0;sales;low;1
6664;KREIDER;0.56;0.51;4;140;2;0;0;0;sales;low;1
14185;BIGGINS;0.82;0.58;5;263;8;0;0;0;IT;medium;2
528;CARDENAS;0.09;0.8;6;301;5;0;4;0;IT;medium;2
11478;ADAN;0.57;0.78;3;134;3;0;0;0;RandD;medium;2
2431;UPTON;0.77;0.9;4;104;5;0;0;0;product_mng;low;1
12444;PETTYJOHN;0.39;0.54;2;127;3;0;4;0;IT;low;1
11184;MELILLO;0.84;0.75;4;135;3;0;0;1;RandD;medium;2
6861;DABBS;0.91;0.84;3;237;2;0;0;0;product_mng;medium;2
8751;CASELLA;0.27;0.86;3;222;5;0;0;0;support;medium;2
3609;BRATTON;0.95;0.71;3;263;2;1;0;0;sales;medium;2
6647;DOWDELL;0.84;0.54;3;265;2;0;0;0;marketing;medium;2
13962;CALLES;0.99;0.92;4;265;4;1;0;0;product_mng;medium;2
10351;SHAHEEN;0.79;0.68;5;272;3;0;0;0;support;medium;2
13028;MCCULLEN;0.52;0.38;2;103;3;0;0;0;support;medium;2
12100;SOMMERVILLE;0.38;0.52;2;154;3;0;4;0;sales;medium;2
13449;CASSANO;0.39;0.89;3;188;5;0;0;0;support;low;1
4850;HASTY;0.65;0.97;4;145;2;0;0;0;technical;medium;2
9843;BOPP;0.52;0.93;2;243;3;0;0;0;accounting;high;3
12071;SCHACHT;0.09;0.77;5;275;4;0;4;0;product_mng;medium;2
1787;MACHADO;0.45;0.57;2;138;3;0;4;0;hr;medium;2
10697;GREENSTEIN;0.95;0.48;4;228;2;0;0;0;sales;medium;2
4706;KOSS;0.83;0.87;3;156;3;0;0;0;support;medium;2
9101;POTEAT;0.64;0.94;3;221;2;0;0;0;sales;low;1
11435;BOWERSOX;0.54;0.52;4;173;2;0;0;0;marketing;medium;2
13338;HENRICKSON;0.71;0.76;4;148;8;0;0;0;accounting;medium;2
14838;PROCK;0.41;0.46;2;156;3;1;4;0;sales;low;1
13615;BRUNETTI;0.69;0.58;4;149;3;0;0;1;marketing;medium;2
11574;DEFRANCO;0.49;0.52;4;161;7;0;0;0;management;high;3
11929;COREA;0.82;0.76;3;219;8;1;0;0;IT;low;1
5049;PARSLEY;0.6;0.54;3;265;3;1;0;0;sales;medium;2
927;SPENCE;0.46;0.86;2;212;4;0;0;0;sales;medium;2
14311;CHEATWOOD;0.38;0.52;2;154;3;0;4;0;sales;medium;2
14882;BUSCHER;0.46;0.53;2;161;3;0;4;0;sales;low;1
5196;NOLTE;0.69;0.54;4;180;3;0;0;0;marketing;medium;2
12885;KULA;0.72;0.79;3;221;3;0;0;0;product_mng;high;3
9462;MARANO;0.9;0.74;3;185;2;0;0;0;marketing;medium;2
13655;PRINCIPE;0.88;0.67;5;264;3;0;0;0;product_mng;medium;2
6629;ESQUIBEL;0.32;0.55;4;283;4;0;0;0;product_mng;low;1
11492;GOGGIN;0.77;0.49;2;286;7;0;0;0;marketing;low;1
2649;ACUNA;0.76;0.56;3;255;3;0;0;0;support;medium;2
1145;NIEVES;0.37;0.49;2;153;3;0;4;0;accounting;low;1
1820;KRAUS;0.43;0.52;2;136;3;0;4;0;IT;medium;2
7617;HOUSEHOLDER;0.59;0.56;5;162;4;0;0;0;IT;low;1
12921;CAMMACK;0.89;0.51;4;185;3;1;0;0;sales;high;3
1358;BATTLE;0.29;0.48;2;249;4;0;0;0;IT;medium;2
831;POTTS;0.73;1.0;5;274;5;0;4;0;product_mng;low;1
14413;FISCHBACH;0.76;1.0;5;219;5;0;4;0;support;low;1
8788;TADLOCK;0.67;0.83;3;220;3;0;0;0;sales;low;1
12221;PISCITELLI;0.37;0.5;2;135;3;0;4;0;product_mng;low;1
1798;CAUDILL;0.11;0.92;7;265;4;0;4;0;technical;low;1
10923;SISLER;0.56;0.81;4;188;3;1;0;0;marketing;low;1
5388;STRADER;0.65;0.7;4;233;3;0;0;0;support;medium;2
6307;COLOMBO;0.7;0.87;4;252;2;1;0;0;support;low;1
6864;BERKLEY;0.23;0.51;6;194;4;1;0;0;RandD;medium;2
8559;MELENDREZ;0.55;0.55;4;211;4;0;0;0;sales;low;1
3136;WALDROP;0.91;0.54;3;210;2;0;0;0;marketing;low;1
3718;MAYHEW;0.82;0.58;4;136;3;0;0;0;support;medium;2
10167;FLORIAN;0.2;0.83;4;258;4;0;0;0;sales;high;3
1766;WEIR;0.44;0.56;2;141;3;0;4;0;sales;low;1
11353;STENBERG;0.36;0.73;2;111;2;0;0;0;sales;low;1
1627;MCWILLIAMS;0.38;0.57;2;146;3;0;4;0;sales;medium;2
2796;WATERMAN;0.64;0.67;5;198;2;1;0;0;support;medium;2
873;YU;0.78;1.0;5;220;5;0;3;0;technical;low;1
4309;HIBBARD;0.89;0.71;5;182;2;1;0;0;hr;medium;2
11655;MISTRY;0.56;0.71;5;244;3;0;0;0;product_mng;low;1
